5us,10,1549080,400,8000000,SIMPLE,ns3::TcpVegas,16Mbps
5us,10,3036960,800,15640000,SIMPLE,ns3::TcpVegas,16Mbps
5us,10,3835200,1000,19440000,SIMPLE,ns3::TcpVegas,16Mbps
5us,10,4466000,1200,23280000,SIMPLE,ns3::TcpVegas,16Mbps
5us,10,6406480,1500,29000000,SIMPLE,ns3::TcpVegas,16Mbps
5us,10,6161760,1800,34720000,SIMPLE,ns3::TcpVegas,16Mbps
5us,10,7861560,2000,38520000,SIMPLE,ns3::TcpVegas,16Mbps
5us,10,8117280,2200,42360000,SIMPLE,ns3::TcpVegas,16Mbps
5us,10,8533740,2500,48080000,SIMPLE,ns3::TcpVegas,16Mbps
5us,10,11732760,2800,53800000,SIMPLE,ns3::TcpVegas,16Mbps
5us,10,12375760,3000,57600000,SIMPLE,ns3::TcpVegas,16Mbps
5us,10,13652880,3300,63320000,SIMPLE,ns3::TcpVegas,16Mbps
5us,10,12161900,3500,67120000,SIMPLE,ns3::TcpVegas,16Mbps
5us,10,18036720,3800,72840000,SIMPLE,ns3::TcpVegas,16Mbps
5us,10,16845840,4000,76680000,SIMPLE,ns3::TcpVegas,16Mbps
5us,10,16270080,4500,86200000,SIMPLE,ns3::TcpVegas,16Mbps
5us,10,21357760,5000,95760000,SIMPLE,ns3::TcpVegas,16Mbps
5us,10,22566180,5500,105280000,SIMPLE,ns3::TcpVegas,16Mbps
5us,10,25854480,6000,114840000,SIMPLE,ns3::TcpVegas,16Mbps
5us,10,30373440,7000,133880000,SIMPLE,ns3::TcpVegas,16Mbps
5us,10,34793160,8000,152960000,SIMPLE,ns3::TcpVegas,16Mbps
5us,10,39164160,9000,172040000,SIMPLE,ns3::TcpVegas,16Mbps
5us,10,1239840,400,1320000,SIMPLE,ns3::TcpVegas,128Mbps
5us,10,3062040,800,2280000,SIMPLE,ns3::TcpVegas,128Mbps
5us,10,28601280,1000,2760000,SIMPLE,ns3::TcpVegas,128Mbps
5us,10,15389720,1200,3240000,SIMPLE,ns3::TcpVegas,128Mbps
5us,10,5229720,1500,3960000,SIMPLE,ns3::TcpVegas,128Mbps
5us,10,5624960,1800,4680000,SIMPLE,ns3::TcpVegas,128Mbps
5us,10,18649400,2000,5160000,SIMPLE,ns3::TcpVegas,128Mbps
5us,10,23220000,2200,5640000,SIMPLE,ns3::TcpVegas,128Mbps
5us,10,20575440,2500,6360000,SIMPLE,ns3::TcpVegas,128Mbps
5us,10,25974360,2800,7040000,SIMPLE,ns3::TcpVegas,128Mbps
5us,10,22063840,3000,7520000,SIMPLE,ns3::TcpVegas,128Mbps
5us,10,34158280,3300,8240000,SIMPLE,ns3::TcpVegas,128Mbps
5us,10,35001360,3500,8720000,SIMPLE,ns3::TcpVegas,128Mbps
5us,10,14532400,3800,9440000,SIMPLE,ns3::TcpVegas,128Mbps
5us,10,15459840,4000,9920000,SIMPLE,ns3::TcpVegas,128Mbps
5us,10,17398460,4500,11120000,SIMPLE,ns3::TcpVegas,128Mbps
5us,10,20410400,5000,12320000,SIMPLE,ns3::TcpVegas,128Mbps
5us,10,44493540,5500,13480000,SIMPLE,ns3::TcpVegas,128Mbps
5us,10,29656960,6000,14680000,SIMPLE,ns3::TcpVegas,128Mbps
5us,10,31668000,7000,17080000,SIMPLE,ns3::TcpVegas,128Mbps
5us,10,34984200,8000,19440000,SIMPLE,ns3::TcpVegas,128Mbps
5us,10,35633920,9000,21840000,SIMPLE,ns3::TcpVegas,128Mbps
5us,10,7208640,400,480000,SIMPLE,ns3::TcpVegas,1Gbps
5us,10,19067640,800,600000,SIMPLE,ns3::TcpVegas,1Gbps
5us,10,5601600,1000,680000,SIMPLE,ns3::TcpVegas,1Gbps
5us,10,6738440,1200,720000,SIMPLE,ns3::TcpVegas,1Gbps
5us,10,24465220,1500,840000,SIMPLE,ns3::TcpVegas,1Gbps
5us,10,32574080,1800,920000,SIMPLE,ns3::TcpVegas,1Gbps
5us,10,32808440,2000,960000,SIMPLE,ns3::TcpVegas,1Gbps
5us,10,36182160,2200,1040000,SIMPLE,ns3::TcpVegas,1Gbps
5us,10,16317180,2500,1120000,SIMPLE,ns3::TcpVegas,1Gbps
5us,10,18414720,2800,1200000,SIMPLE,ns3::TcpVegas,1Gbps
5us,10,19870480,3000,1280000,SIMPLE,ns3::TcpVegas,1Gbps
5us,10,55354800,3300,1360000,SIMPLE,ns3::TcpVegas,1Gbps
5us,10,12013120,3500,1440000,SIMPLE,ns3::TcpVegas,1Gbps
5us,10,20924400,3800,1520000,SIMPLE,ns3::TcpVegas,1Gbps
5us,10,22077000,4000,1560000,SIMPLE,ns3::TcpVegas,1Gbps
5us,10,18919320,4500,1720000,SIMPLE,ns3::TcpVegas,1Gbps
5us,10,19418400,5000,1880000,SIMPLE,ns3::TcpVegas,1Gbps
5us,10,87867780,5500,2000000,SIMPLE,ns3::TcpVegas,1Gbps
5us,10,39485000,6000,2160000,SIMPLE,ns3::TcpVegas,1Gbps
5us,10,28153200,7000,2480000,SIMPLE,ns3::TcpVegas,1Gbps
5us,10,20855200,8000,2760000,SIMPLE,ns3::TcpVegas,1Gbps
5us,10,8565760,9000,3080000,SIMPLE,ns3::TcpVegas,1Gbps
2ms,10,3400560,400,167600000,SIMPLE,ns3::TcpVegas,16Mbps
2ms,10,6950200,800,175240000,SIMPLE,ns3::TcpVegas,16Mbps
2ms,10,6341760,1000,179040000,SIMPLE,ns3::TcpVegas,16Mbps
2ms,10,7421680,1200,182880000,SIMPLE,ns3::TcpVegas,16Mbps
2ms,10,11050740,1500,188600000,SIMPLE,ns3::TcpVegas,16Mbps
2ms,10,14375680,1800,194320000,SIMPLE,ns3::TcpVegas,16Mbps
2ms,10,15072400,2000,198120000,SIMPLE,ns3::TcpVegas,16Mbps
2ms,10,12882240,2200,201960000,SIMPLE,ns3::TcpVegas,16Mbps
2ms,10,17958000,2500,207680000,SIMPLE,ns3::TcpVegas,16Mbps
2ms,10,19924440,2800,213400000,SIMPLE,ns3::TcpVegas,16Mbps
2ms,10,21300160,3000,217200000,SIMPLE,ns3::TcpVegas,16Mbps
2ms,10,23739320,3300,222920000,SIMPLE,ns3::TcpVegas,16Mbps
2ms,10,19978040,3500,226720000,SIMPLE,ns3::TcpVegas,16Mbps
2ms,10,22845760,3800,232440000,SIMPLE,ns3::TcpVegas,16Mbps
2ms,10,29735640,4000,236280000,SIMPLE,ns3::TcpVegas,16Mbps
2ms,10,28205040,4500,245800000,SIMPLE,ns3::TcpVegas,16Mbps
2ms,10,26069760,5000,255360000,SIMPLE,ns3::TcpVegas,16Mbps
2ms,10,34032180,5500,264880000,SIMPLE,ns3::TcpVegas,16Mbps
2ms,10,36242760,6000,274440000,SIMPLE,ns3::TcpVegas,16Mbps
2ms,10,49499520,7000,293480000,SIMPLE,ns3::TcpVegas,16Mbps
2ms,10,53913080,8000,312560000,SIMPLE,ns3::TcpVegas,16Mbps
2ms,10,44262400,9000,331640000,SIMPLE,ns3::TcpVegas,16Mbps
2ms,10,2236680,400,160920000,SIMPLE,ns3::TcpVegas,128Mbps
2ms,10,7881200,800,161880000,SIMPLE,ns3::TcpVegas,128Mbps
2ms,10,20683200,1000,162360000,SIMPLE,ns3::TcpVegas,128Mbps
2ms,10,10344880,1200,162840000,SIMPLE,ns3::TcpVegas,128Mbps
2ms,10,18363880,1500,163560000,SIMPLE,ns3::TcpVegas,128Mbps
2ms,10,16470080,1800,164280000,SIMPLE,ns3::TcpVegas,128Mbps
2ms,10,16023000,2000,164760000,SIMPLE,ns3::TcpVegas,128Mbps
2ms,10,13212720,2200,165240000,SIMPLE,ns3::TcpVegas,128Mbps
2ms,10,21397080,2500,165960000,SIMPLE,ns3::TcpVegas,128Mbps
2ms,10,28599120,2800,166640000,SIMPLE,ns3::TcpVegas,128Mbps
2ms,10,28981360,3000,167120000,SIMPLE,ns3::TcpVegas,128Mbps
2ms,10,34647280,3300,167840000,SIMPLE,ns3::TcpVegas,128Mbps
2ms,10,22161300,3500,168320000,SIMPLE,ns3::TcpVegas,128Mbps
2ms,10,35866640,3800,169040000,SIMPLE,ns3::TcpVegas,128Mbps
2ms,10,40348440,4000,169520000,SIMPLE,ns3::TcpVegas,128Mbps
2ms,10,29944440,4500,170720000,SIMPLE,ns3::TcpVegas,128Mbps
2ms,10,45012000,5000,171920000,SIMPLE,ns3::TcpVegas,128Mbps
2ms,10,64542660,5500,173080000,SIMPLE,ns3::TcpVegas,128Mbps
2ms,10,41874960,6000,174280000,SIMPLE,ns3::TcpVegas,128Mbps
2ms,10,44376960,7000,176680000,SIMPLE,ns3::TcpVegas,128Mbps
2ms,10,50689280,8000,179040000,SIMPLE,ns3::TcpVegas,128Mbps
2ms,10,57496320,9000,181440000,SIMPLE,ns3::TcpVegas,128Mbps
2ms,10,5226120,400,160080000,SIMPLE,ns3::TcpVegas,1Gbps
2ms,10,19896040,800,160200000,SIMPLE,ns3::TcpVegas,1Gbps
2ms,10,11970240,1000,160280000,SIMPLE,ns3::TcpVegas,1Gbps
2ms,10,21302240,1200,160320000,SIMPLE,ns3::TcpVegas,1Gbps
2ms,10,12045000,1500,160440000,SIMPLE,ns3::TcpVegas,1Gbps
2ms,10,15593600,1800,160520000,SIMPLE,ns3::TcpVegas,1Gbps
2ms,10,39354840,2000,160560000,SIMPLE,ns3::TcpVegas,1Gbps
2ms,10,26771040,2200,160640000,SIMPLE,ns3::TcpVegas,1Gbps
2ms,10,66852960,2500,160720000,SIMPLE,ns3::TcpVegas,1Gbps
2ms,10,26258640,2800,160800000,SIMPLE,ns3::TcpVegas,1Gbps
2ms,10,25689840,3000,160880000,SIMPLE,ns3::TcpVegas,1Gbps
2ms,10,45767140,3300,160960000,SIMPLE,ns3::TcpVegas,1Gbps
2ms,10,27925660,3500,161040000,SIMPLE,ns3::TcpVegas,1Gbps
2ms,10,33027840,3800,161120000,SIMPLE,ns3::TcpVegas,1Gbps
2ms,10,49579200,4000,161160000,SIMPLE,ns3::TcpVegas,1Gbps
2ms,10,62043060,4500,161320000,SIMPLE,ns3::TcpVegas,1Gbps
2ms,10,76726240,5000,161480000,SIMPLE,ns3::TcpVegas,1Gbps
2ms,10,58645860,5500,161600000,SIMPLE,ns3::TcpVegas,1Gbps
2ms,10,118174880,6000,161760000,SIMPLE,ns3::TcpVegas,1Gbps
2ms,10,58916400,7000,162080000,SIMPLE,ns3::TcpVegas,1Gbps
2ms,10,51278320,8000,162360000,SIMPLE,ns3::TcpVegas,1Gbps
2ms,10,91624960,9000,162680000,SIMPLE,ns3::TcpVegas,1Gbps
50ms,10,7202880,400,4007600000,SIMPLE,ns3::TcpVegas,16Mbps
50ms,10,10493320,800,4015240000,SIMPLE,ns3::TcpVegas,16Mbps
50ms,10,13179840,1000,4019040000,SIMPLE,ns3::TcpVegas,16Mbps
50ms,10,18315240,1200,4022880000,SIMPLE,ns3::TcpVegas,16Mbps
50ms,10,40935480,1500,4028600000,SIMPLE,ns3::TcpVegas,16Mbps
50ms,10,26658720,1800,4034320000,SIMPLE,ns3::TcpVegas,16Mbps
50ms,10,22055880,2000,4038120000,SIMPLE,ns3::TcpVegas,16Mbps
50ms,10,24181200,2200,4041960000,SIMPLE,ns3::TcpVegas,16Mbps
50ms,10,45106560,2500,4047680000,SIMPLE,ns3::TcpVegas,16Mbps
50ms,10,37541520,2800,4053400000,SIMPLE,ns3::TcpVegas,16Mbps
50ms,10,58986880,3000,4057200000,SIMPLE,ns3::TcpVegas,16Mbps
50ms,10,42523440,3300,4062920000,SIMPLE,ns3::TcpVegas,16Mbps
50ms,10,34489280,3500,4066720000,SIMPLE,ns3::TcpVegas,16Mbps
50ms,10,37506000,3800,4072440000,SIMPLE,ns3::TcpVegas,16Mbps
50ms,10,39520800,4000,4076280000,SIMPLE,ns3::TcpVegas,16Mbps
50ms,10,44564320,4500,4085800000,SIMPLE,ns3::TcpVegas,16Mbps
50ms,10,49654560,5000,4095360000,SIMPLE,ns3::TcpVegas,16Mbps
50ms,10,56188860,5500,4104880000,SIMPLE,ns3::TcpVegas,16Mbps
50ms,10,95717600,6000,4114440000,SIMPLE,ns3::TcpVegas,16Mbps
