2ms,100,7536160,3000,217200000,SIMPLE,ns3::TcpNewReno,16Mbps
2ms,100,8798740,3300,222920000,SIMPLE,ns3::TcpNewReno,16Mbps
2ms,100,7307520,3500,226720000,SIMPLE,ns3::TcpNewReno,16Mbps
2ms,100,9937680,3800,232440000,SIMPLE,ns3::TcpNewReno,16Mbps
2ms,100,5781600,4000,236280000,SIMPLE,ns3::TcpNewReno,16Mbps
2ms,100,8585500,4500,245800000,SIMPLE,ns3::TcpNewReno,16Mbps
2ms,100,12400000,5000,255360000,SIMPLE,ns3::TcpNewReno,16Mbps
2ms,100,6661200,5500,264880000,SIMPLE,ns3::TcpNewReno,16Mbps
2ms,100,10292920,6000,274440000,SIMPLE,ns3::TcpNewReno,16Mbps
2ms,100,13203120,7000,293480000,SIMPLE,ns3::TcpNewReno,16Mbps
2ms,100,19565680,8000,312560000,SIMPLE,ns3::TcpNewReno,16Mbps
2ms,100,22346240,9000,331640000,SIMPLE,ns3::TcpNewReno,16Mbps
2ms,100,233640,400,160920000,SIMPLE,ns3::TcpNewReno,128Mbps
2ms,100,994840,800,161880000,SIMPLE,ns3::TcpNewReno,128Mbps
2ms,100,2714880,1000,162360000,SIMPLE,ns3::TcpNewReno,128Mbps
2ms,100,1410560,1200,162840000,SIMPLE,ns3::TcpNewReno,128Mbps
2ms,100,3711320,1500,163560000,SIMPLE,ns3::TcpNewReno,128Mbps
2ms,100,3025440,1800,164280000,SIMPLE,ns3::TcpNewReno,128Mbps
2ms,100,5666360,2000,164760000,SIMPLE,ns3::TcpNewReno,128Mbps
2ms,100,5486400,2200,165240000,SIMPLE,ns3::TcpNewReno,128Mbps
2ms,100,3220140,2500,165960000,SIMPLE,ns3::TcpNewReno,128Mbps
2ms,100,4040640,2800,166640000,SIMPLE,ns3::TcpNewReno,128Mbps
2ms,100,7539120,3000,167120000,SIMPLE,ns3::TcpNewReno,128Mbps
2ms,100,9000860,3300,167840000,SIMPLE,ns3::TcpNewReno,128Mbps
2ms,100,6708940,3500,168320000,SIMPLE,ns3::TcpNewReno,128Mbps
2ms,100,9603040,3800,169040000,SIMPLE,ns3::TcpNewReno,128Mbps
2ms,100,10094040,4000,169520000,SIMPLE,ns3::TcpNewReno,128Mbps
2ms,100,12416640,4500,170720000,SIMPLE,ns3::TcpNewReno,128Mbps
2ms,100,7226720,5000,171920000,SIMPLE,ns3::TcpNewReno,128Mbps
2ms,100,15582840,5500,173080000,SIMPLE,ns3::TcpNewReno,128Mbps
2ms,100,10310800,6000,174280000,SIMPLE,ns3::TcpNewReno,128Mbps
2ms,100,19056480,7000,176680000,SIMPLE,ns3::TcpNewReno,128Mbps
2ms,100,24469040,8000,179040000,SIMPLE,ns3::TcpNewReno,128Mbps
2ms,100,15482880,9000,181440000,SIMPLE,ns3::TcpNewReno,128Mbps
2ms,100,1010520,400,160080000,SIMPLE,ns3::TcpNewReno,1Gbps
2ms,100,492480,800,160200000,SIMPLE,ns3::TcpNewReno,1Gbps
2ms,100,1255680,1000,160280000,SIMPLE,ns3::TcpNewReno,1Gbps
2ms,100,3272360,1200,160320000,SIMPLE,ns3::TcpNewReno,1Gbps
2ms,100,2125760,1500,160440000,SIMPLE,ns3::TcpNewReno,1Gbps
2ms,100,5060000,1800,160520000,SIMPLE,ns3::TcpNewReno,1Gbps
2ms,100,3153640,2000,160560000,SIMPLE,ns3::TcpNewReno,1Gbps
2ms,100,2812320,2200,160640000,SIMPLE,ns3::TcpNewReno,1Gbps
2ms,100,6260700,2500,160720000,SIMPLE,ns3::TcpNewReno,1Gbps
2ms,100,6996600,2800,160800000,SIMPLE,ns3::TcpNewReno,1Gbps
2ms,100,8409360,3000,160880000,SIMPLE,ns3::TcpNewReno,1Gbps
2ms,100,4277120,3300,160960000,SIMPLE,ns3::TcpNewReno,1Gbps
2ms,100,9802180,3500,161040000,SIMPLE,ns3::TcpNewReno,1Gbps
2ms,100,10400160,3800,161120000,SIMPLE,ns3::TcpNewReno,1Gbps
2ms,100,11190960,4000,161160000,SIMPLE,ns3::TcpNewReno,1Gbps
2ms,100,12630720,4500,161320000,SIMPLE,ns3::TcpNewReno,1Gbps
2ms,100,6046240,5000,161480000,SIMPLE,ns3::TcpNewReno,1Gbps
2ms,100,6693960,5500,161600000,SIMPLE,ns3::TcpNewReno,1Gbps
2ms,100,8701600,6000,161760000,SIMPLE,ns3::TcpNewReno,1Gbps
2ms,100,17692320,7000,162080000,SIMPLE,ns3::TcpNewReno,1Gbps
2ms,100,22526800,8000,162360000,SIMPLE,ns3::TcpNewReno,1Gbps
2ms,100,16934400,9000,162680000,SIMPLE,ns3::TcpNewReno,1Gbps
50ms,100,2512800,400,4007600000,SIMPLE,ns3::TcpNewReno,16Mbps
50ms,100,5301000,800,4015240000,SIMPLE,ns3::TcpNewReno,16Mbps
50ms,100,4358400,1000,4019040000,SIMPLE,ns3::TcpNewReno,16Mbps
50ms,100,13160200,1200,4022880000,SIMPLE,ns3::TcpNewReno,16Mbps
50ms,100,12935600,1500,4028600000,SIMPLE,ns3::TcpNewReno,16Mbps
50ms,100,14500640,1800,4034320000,SIMPLE,ns3::TcpNewReno,16Mbps
50ms,100,17177440,2000,4038120000,SIMPLE,ns3::TcpNewReno,16Mbps
50ms,100,9907920,2200,4041960000,SIMPLE,ns3::TcpNewReno,16Mbps
50ms,100,16978920,2500,4047680000,SIMPLE,ns3::TcpNewReno,16Mbps
50ms,100,17879280,2800,4053400000,SIMPLE,ns3::TcpNewReno,16Mbps
50ms,100,11792640,3000,4057200000,SIMPLE,ns3::TcpNewReno,16Mbps
50ms,100,22653740,3300,4062920000,SIMPLE,ns3::TcpNewReno,16Mbps
50ms,100,27891060,3500,4066720000,SIMPLE,ns3::TcpNewReno,16Mbps
50ms,100,33291040,3800,4072440000,SIMPLE,ns3::TcpNewReno,16Mbps
50ms,100,12410640,4000,4076280000,SIMPLE,ns3::TcpNewReno,16Mbps
50ms,100,42677740,4500,4085800000,SIMPLE,ns3::TcpNewReno,16Mbps
50ms,100,39372480,5000,4095360000,SIMPLE,ns3::TcpNewReno,16Mbps
50ms,100,38181780,5500,4104880000,SIMPLE,ns3::TcpNewReno,16Mbps
50ms,100,43370920,6000,4114440000,SIMPLE,ns3::TcpNewReno,16Mbps
50ms,100,50752320,7000,4133480000,SIMPLE,ns3::TcpNewReno,16Mbps
50ms,100,1631800,8000,4152560000,SIMPLE,ns3::TcpNewReno,16Mbps
50ms,100,1836800,9000,4171640000,SIMPLE,ns3::TcpNewReno,16Mbps
50ms,100,1911600,400,4000920000,SIMPLE,ns3::TcpNewReno,128Mbps
50ms,100,4100200,800,4001880000,SIMPLE,ns3::TcpNewReno,128Mbps
50ms,100,6395520,1000,4002360000,SIMPLE,ns3::TcpNewReno,128Mbps
50ms,100,8814840,1200,4002840000,SIMPLE,ns3::TcpNewReno,128Mbps
50ms,100,11415740,1500,4003560000,SIMPLE,ns3::TcpNewReno,128Mbps
50ms,100,13548480,1800,4004280000,SIMPLE,ns3::TcpNewReno,128Mbps
50ms,100,7663600,2000,4004760000,SIMPLE,ns3::TcpNewReno,128Mbps
50ms,100,19686240,2200,4005240000,SIMPLE,ns3::TcpNewReno,128Mbps
50ms,100,18447540,2500,4005960000,SIMPLE,ns3::TcpNewReno,128Mbps
50ms,100,16253640,2800,4006640000,SIMPLE,ns3::TcpNewReno,128Mbps
50ms,100,12295840,3000,4007120000,SIMPLE,ns3::TcpNewReno,128Mbps
50ms,100,13542040,3300,4007840000,SIMPLE,ns3::TcpNewReno,128Mbps
50ms,100,25666280,3500,4008320000,SIMPLE,ns3::TcpNewReno,128Mbps
50ms,100,27485600,3800,4009040000,SIMPLE,ns3::TcpNewReno,128Mbps
50ms,100,34974720,4000,4009520000,SIMPLE,ns3::TcpNewReno,128Mbps
50ms,100,31251220,4500,4010720000,SIMPLE,ns3::TcpNewReno,128Mbps
50ms,100,34883680,5000,4011920000,SIMPLE,ns3::TcpNewReno,128Mbps
50ms,100,38613120,5500,4013080000,SIMPLE,ns3::TcpNewReno,128Mbps
50ms,100,40533960,6000,4014280000,SIMPLE,ns3::TcpNewReno,128Mbps
50ms,100,47662080,7000,4016680000,SIMPLE,ns3::TcpNewReno,128Mbps
50ms,100,55353840,8000,4019040000,SIMPLE,ns3::TcpNewReno,128Mbps
50ms,100,80864000,9000,4021440000,SIMPLE,ns3::TcpNewReno,128Mbps
50ms,100,2669760,400,4000080000,SIMPLE,ns3::TcpNewReno,1Gbps
50ms,100,3922360,800,4000200000,SIMPLE,ns3::TcpNewReno,1Gbps
50ms,100,7120320,1000,4000280000,SIMPLE,ns3::TcpNewReno,1Gbps
50ms,100,10456240,1200,4000320000,SIMPLE,ns3::TcpNewReno,1Gbps
50ms,100,11884400,1500,4000440000,SIMPLE,ns3::TcpNewReno,1Gbps
50ms,100,6902720,1800,4000520000,SIMPLE,ns3::TcpNewReno,1Gbps
50ms,100,10666320,2000,4000560000,SIMPLE,ns3::TcpNewReno,1Gbps
50ms,100,17584560,2200,4000640000,SIMPLE,ns3::TcpNewReno,1Gbps
50ms,100,19982580,2500,4000720000,SIMPLE,ns3::TcpNewReno,1Gbps
50ms,100,20909760,2800,4000800000,SIMPLE,ns3::TcpNewReno,1Gbps
50ms,100,20657840,3000,4000880000,SIMPLE,ns3::TcpNewReno,1Gbps
50ms,100,26630940,3300,4000960000,SIMPLE,ns3::TcpNewReno,1Gbps
50ms,100,24680180,3500,4001040000,SIMPLE,ns3::TcpNewReno,1Gbps
50ms,100,32734560,3800,4001120000,SIMPLE,ns3::TcpNewReno,1Gbps
50ms,100,19079280,4000,4001160000,SIMPLE,ns3::TcpNewReno,1Gbps
50ms,100,39676160,4500,4001320000,SIMPLE,ns3::TcpNewReno,1Gbps
50ms,100,31709280,5000,4001480000,SIMPLE,ns3::TcpNewReno,1Gbps
50ms,100,51132900,5500,4001600000,SIMPLE,ns3::TcpNewReno,1Gbps
50ms,100,64302440,6000,4001760000,SIMPLE,ns3::TcpNewReno,1Gbps
50ms,100,8741760,7000,4002080000,SIMPLE,ns3::TcpNewReno,1Gbps
50ms,100,70509680,8000,4002360000,SIMPLE,ns3::TcpNewReno,1Gbps
50ms,100,96454400,9000,4002680000,SIMPLE,ns3::TcpNewReno,1Gbps
